basin_id,Catchment Area (km2),Reservoir area (km2),lat,lon,Soil Carbon Content (kgC m-2),Mean_annual_runoff (2011-2018) (mm yr-1),Effective Temperature CO2 (°C),Effective Temperature CH4 (°C),Discharge (m3 yr-1),Age,YEAR,q-bathymetric Shape,% Littoral Area,Cumulative radiance (kWh m-2 period),GRAND_ID,Maximum Depth (m),P Input from catchment (kgP yr-1),CH4 Diffusive Emissions(g CO2e/m2/yr),CH4 Bubbling Emissions (g CO2e/m2/yr,Storage Capacity (millions of m3),MAIN_USE,Installed Capacity(MW),CRD_ID,Name,Province,Prefecture,County,ZN_name,River Area Before impoundment (%),R_WRT,CO2 diffusion part 1,CO2 diffusion part 2,CH4 Bubbling Emissions (g CO2e/m2/yr),number of month over 0°,Average GHI (kWh m-2 period),Mean Depth(m),P Human Input (kgP yr-1),CH4 Degassing Emissions (gCO2e/m2/yr),FID_1query_shape,Main Basin,FID_2query_shape,Sub Basin,FID_3query_shape,Third Level Basin,"Water Residence Time (WRT, yrs)",Total Phosphorus (µg L-1),CO2 Diffusive Emissions (g CO2e/m2/yr),Length(m)
3278,42.82610283,0.320589707,26.89217411,111.9218616,8.057568939,764.6213125,20.77294585,20.88533695,32745750.96,,,0.9273364829016684,7.751929964435589,38.68,,36.0,4.271147161,97.07304549636116,,12.11,,,67089.0,Shangfuchong Reservoir,Hunan,Hengyang,Qidong County,,0.059883988,0.2995391804404757,402.4337569314136,,9.402198096980708,12,3.223333333,18.67862738,1480.3575008176033,,4.0,长江流域,19.0,洞庭湖水系,57.0,湘江衡阳以下,0.1828687846286031,31.757530947295795,,9.778259046
3280,0.138295442,0.225966324,31.964081,106.519277,6.61865799,622.6896,19.51379043,19.60926095,86115.13346,,,,,38.88,,,0.15662028,,,2.727532979,,,81449.0,Jingba Reservoir,Sichuan,Bazhong,Nanjiang County,,,0.8917479896799649,,,,12,3.24,25.8611656294042,6.767631575281476,,4.0,长江流域,28.0,嘉陵江水系,78.0,渠江,67.85976281731595,8.704209738519662,,
3282,123.0795403,0.004500982,29.63695295,115.4132886,7.294163118,1456.78765,20.76508077,20.87898574,179300754.3,,,,,41.88,,,6.268465928,,,0.265794843,,,82115.0,Qingkeng Reservoir,Jiangxi,Jiujiang,Ruichang,,12.23790054,0.024850307379401,237.93260028290516,,,12,3.49,25.8699621906535,5178.282831620212,,4.0,长江流域,16.0,长江干流水系,192.0,城陵矶至湖口右岸,0.0006494129633225,28.19683399502501,,20.01256276
3284,3.208285286,0.132410789,29.9982149,107.0659661,8.451916891,1376.5219,20.4372766,20.53137476,4416274.958,,,,,36.0,,,0.201829965,,,1.952399246,,,27168.0,Zhazhaqiao Reservoir,chongqing,Chongqing (municipal district),Longevity District,,,0.4682660716546155,,,,12,3.0,25.866005816773285,318.3748228924922,,4.0,长江流域,16.0,长江干流水系,207.0,宜宾至宜昌干流,0.7755264949168944,38.35766946443786,,
3288,163.5643843,1.666114436,28.985312,115.126042,9.691903198,1599.442137,20.61441526,20.72442187,261611768.4,42.0,1981.0,0.0195228104093252,0.1286856189726681,41.25,5513.0,47.0,4.020217901,14.509998447062449,0.390166813,77.0, ,,80137.0,Luowan Reservoir,Jiangxi,Yichun,Jing'an County,,0.036313238,0.3514259351014125,319.7146906893788,299.4114605881093,0.3901668133470716,12,3.4375,46.09999847,2105.124366931354,,4.0,长江流域,20.0,鄱阳湖水系,155.0,修水,0.2935948693416514,5.228879745012124,20.30323010126949,20.06953889
3289,2.952938801,0.069313438,30.8580487,106.6414333,6.930283291,725.9003,19.96626713,20.05971693,2143539.162,,,,,37.43,,,0.217733887,,,0.873858431,,,85644.0,Ford Reservoir,Sichuan,Nanchong,Peng'an County,,,0.4776885539009867,,,,12,3.119166667,25.86691079303163,290.9160760925298,,4.0,长江流域,28.0,嘉陵江水系,78.0,渠江,0.8364318924906626,70.93993149014534,,
3293,18.59951205,0.426464508,30.21321543,103.7052648,7.565821261,847.7148375,18.54800032,18.63022501,15767082.34,,,,,39.13,,,0.508530494,,,8.041026607,,,67101.0,Lianghekou Reservoir,Sichuan,Meishan,Dongpo District,,,0.4554671178028459,,,,12,3.260833333,25.86629815457841,1077.492984274023,,4.0,长江流域,30.0,岷江水系,22.0,青衣江和岷江干流,0.6996258332307412,37.22992365939085,,
3295,29.40954776,0.955659146,22.46795394,109.934246,7.640943081,1310.658175,23.74807119,23.7988724,38545864.19,,1960.0,0.9955995396543558,6.947135362929235,44.68,,43.0,1.21245072,127.53594789615944,,22.8580608,,1.6,92609.0,Luotian Reservoir,Guangxi,Yulin City,Fumian District,罗田水库,0.017448428,0.4222671007103614,589.6031703663778,478.9906603399915,17.562022274549868,12,3.723333333,21.54740926,3038.3326782556974,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,51.0,桂南诸河,0.5342201858002991,45.55729276762204,110.61251002638625,9.57835748
3297,105.6766452,1.745914907,24.5954092,102.6868028,10.15078206,,13.86812741,13.89566162,,,,,,56.23,,,12.36998001,,,23.29820686,,,92740.0,????????????,Yunnan,Kunming,Jinning County,,0.021064095,,,,,12,4.685833333,25.81639712410861,1901.1579777414208,,4.0,长江流域,21.0,雅砻江水系,49.0,石鼓以下干流,,,,14.02944811
3298,104.3614647,2.708690795,44.224178,127.3476,16.5659618,,12.14073683,12.33445898,,,,,,35.532,,,1.391925733,,,36.36670841,,,80145.0,Xin'An Reservoir,Jilin,Jilin City,Shulan,新安水库,0.013969611,,,,,7,5.076,25.788202963080792,671.6711887426384,,0.0,东北诸河流域,22.0,松花江水系,68.0,三岔河至哈尔滨,,,,14.49301917
3303,565.2281841,1.678158096,40.036884,119.705203,6.362916674,86.362525,15.02197467,15.18149566,48814533.18,48.0,1975.0,0.0071942262477791,0.0533007419487918,48.294,5200.0,42.0,79.41583013,5.232351600093359,0.428002203,70.0, ,,80155.0,Shihe Reservoir,Hebei,Qinhuangdao,Shanhaiguan District,,0.084756339,0.5448999572029788,407.7194218765708,364.2154948319792,0.4280022028818411,9,5.366,41.70000076,18276.527907490425,,1.0,海河流域,8.0,滦河水系,164.0,滦河平原及冀东沿海诸河,1.4335729406752382,171.13327192471104,43.50392704459165,31.72790748
3304,1.904338526,0.012593262,28.18149457,108.6332921,10.17985966,797.395475,17.71369036,17.80844505,1518510.924,,,,,35.15,,,0.376782639,,,0.237668365,,,61271.0,Chengbaoyan Reservoir,Guizhou,Tongren,Yinjiang Tujia and Miao Autonomous County,,,0.3165577615309505,,,,12,2.929166667,25.869139480557884,45.42292986809228,,4.0,长江流域,32.0,乌江水系,79.0,思南以下,0.2145370482039124,20.613258385150782,,
3305,34.60825788,0.305718223,45.16546746,131.4483315,14.22666134,112.706175,11.75537537,11.94371255,3900564.369,,,,,34.79,,,0.461106745,,,6.006181278,,,17466.0,Quhe Reservoir,Heilongjiang,Jixi,Jidong County,,0.038336056,0.5874418173999001,292.2449150584349,,,7,4.97,25.86815352503184,589.4277373188928,,0.0,东北诸河流域,24.0,乌苏里江水系,69.0,穆棱河口以上,2.0274927368658484,62.39186087460089,,6.390564615
3307,23.79806447,0.752056469,29.130285,120.04305,8.587386715,,21.23840044,21.35338495,,,,0.1143695514658478,0.9361440719864,43.33,6162.0,38.0,0.251453157,38.71629942902588,2.711453869,25.6,Irrigation,,79082.0,Baifeng Reservoir,Zhejiang,Jinhua City,Yiwu City,,,,,,2.711453868555557,12,3.610833333,34.09999847,1274.1737133784588,,5.0,东南沿海诸河流域,0.0,钱塘江水系,194.0,富春江水库以上,,,,
3310,21.50908821,2.448534827,29.288331,119.329857,6.139277863,,21.26652705,21.37853346,,,,1.6829268917608582,21.864284516111343,42.71,5500.0,22.0,4.185663609,165.09932485771716,36.8265386,20.0,Irrigation,,79425.0,Furnace Hill Reservoir,Zhejiang,Jinhua City,Lanxi,,,,,,36.82653860401792,12,3.559166667,8.199999809,1439.7859935749727,,5.0,东南沿海诸河流域,0.0,钱塘江水系,194.0,富春江水库以上,,,,
3311,1.149498425,0.016197713,29.48713425,114.9821617,6.661357952,1433.420375,21.21372516,21.3294217,1647714.463,,,,,41.5,,,0.151809409,,,1.262505353,,,2397.0,Yonghong Reservoir,Jiangxi,Jiujiang,Wuning County,,,0.3352501603958281,,,,12,3.458333333,25.87317705350278,15.293011361963616,,4.0,长江流域,16.0,长江干流水系,192.0,城陵矶至湖口右岸,0.2543440053561169,6.231020216646145,,
3312,4.733867104,0.018891967,34.36310302,113.4239526,6.563349999,1203.959013,19.36784705,19.49738497,5699381.966,,,,,48.22,,,0.538536317,,,0.392270609,,,60293.0,Upstairs Village Reservoir,Henan,Zhengzhou City,Xinmi City,,,0.2265035195254751,,,,12,4.018333333,25.86924840592489,527.5431697721591,,3.0,淮河流域,15.0,淮河干流水系,137.0,王蚌区间北岸,0.0857498216644278,71.66905876807257,,
3313,153.1451828,7.288042628,29.135368,117.382073,6.790779594,1694.983975,20.25845014,20.36753005,259578630.7,63.0,1960.0,0.2408759296179874,2.20047925903506,43.2,5508.0,34.0,4.719671923,51.39289683836902,5.527133844,200.0,Irrigation,,26696.0,Communist Reservoir,Jiangxi,Jingdezhen,Leping,,0.009126312,0.4672616986933105,338.4870663748185,274.98519612551024,5.527133844281563,12,3.6,27.39999962,3460.930730555632,,4.0,长江流域,20.0,鄱阳湖水系,4.0,饶河,0.7692943163445725,7.112622111305835,63.50187024930824,22.53310877
3315,206.3087873,1.669171787,41.67687549,121.5026467,7.007474184,25.5881125,15.20187759,15.37674774,5279052.459,,1975.0,0.7129014124718867,9.742779990309725,42.928,,22.4,22.47147283,58.512113113257584,,56.0,,,67806.0,Laolongkou Reservoir,Liaoning,Jinzhou,Yixian,老龙口水库,0.032999277,0.6703407497976961,473.4042665927285,422.8917239680532,18.99203244889985,8,5.366,13.07722665,4483.328727286282,,0.0,东北诸河流域,45.0,大凌河水系及辽东沿海诸河系,8.0,沿渤海西部诸河,4.134859038664003,281.3722210695925,50.51254262467529,16.96319988
3316,9.360015836,0.097253916,23.65562755,99.9775256,13.8201646,557.689125,18.74301374,18.76992177,5219979.042,,,,,55.75,,,0.1864237,,,1.123324151,,,89579.0,Xinjianghe Reservoir,Yunnan,Lincang,"Shuangjiang Lahu, Wa, Bulang and Dai Autonomous County",,,0.409748324071316,,,,12,4.645833333,25.8655415592136,152.12686159510903,,7.0,西南国际河流流域,29.0,澜沧江－湄公河流域,19.0,沘江口以下,0.4819033153321048,17.22289901708036,,
3317,13.85690079,0.016203185,25.05452135,109.4509941,8.330121957,876.06275,21.82880387,21.90867001,12139514.61,,,,,38.32,,,0.767894745,,,0.454376786,,,62767.0,Dafen Reservoir,Guangxi,Liuzhou,Rong'an County,,,0.1567026527836596,,,,12,3.193333333,25.869745753838995,214.47085937280087,,6.0,珠江流域,38.0,西江水系,105.0,柳江,0.0345295746766158,14.95202042231338,,
3318,39.9029804,0.498685455,24.43411646,117.4923652,7.409171318,1173.001037,23.39772307,23.45528306,46806237.39,,,,,44.72,,,0.942226045,,,25.8,,,78970.0,Shangfeng Reservoir,Fujian,Zhangzhou,Pinghe County,上峰水库,0.03951347,0.3445476088952914,427.3087138106668,,,12,3.726666667,25.93541525102586,1152.266915177143,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,5.0,闽南诸河,0.2763224535160868,16.14899490338762,,10.26592651
3320,48.38612049,1.747651412,28.90441012,113.3616496,8.513730104,1662.741837,20.71015501,20.82055598,80453626.87,,1975.0,0.9953827548397608,6.945676466707351,40.26,,43.0,0.833585765,91.6358987326315,,64.2,,0.1385,92769.0,Lanjiadong Reservoir,Hunan,Yueyang City,Miluo,,0.010568423,0.406242203085091,306.8677590443348,274.12476990646786,10.345351646159877,12,3.355,21.54975024,675.9796407519385,,4.0,长江流域,19.0,洞庭湖水系,154.0,洞庭湖环湖区,0.4681137805829233,4.994965993875133,32.742989137866914,9.046952935
3321,72.19548497,0.71460151,23.21296628,107.7286619,7.886205644,678.39605,23.4796364,23.53451082,48977131.83,,1959.0,1.026352662046417,6.545559499983766,43.96,,47.0,1.18846282,120.5073154154618,,16.1779171,,0.6,92279.0,Najiang Reservoir,Guangxi,NanNing City,Long'an County,那降水库,0.041834103,0.367783654463795,524.0940584283828,423.4552664738974,15.315458294865737,12,3.663333333,23.19438313,2449.441909853409,,6.0,珠江流域,38.0,西江水系,103.0,右江,0.3384179634129234,31.63371395142824,100.63879195448544,12.88306417
3322,124.6092444,2.188310127,28.322074,112.102224,9.150212205,678.39605,20.95878341,21.06996458,84534419.19,56.0,1967.0,0.006564534682953,0.0442622640529077,39.47,5557.0,46.0,4.609568103,9.233977820537154,0.127074599,100.0,Irrigation,,92841.0,Taohuajiang Reservoir,Hunan,Yiyang City,Taojiang County,,0.020327438,0.5209962891979584,443.33456754358747,375.21285246037655,0.1270745994769501,12,3.289166667,45.70000076,3438.260897510208,,4.0,长江流域,19.0,洞庭湖水系,154.0,洞庭湖环湖区,1.1830184133279975,19.508594778806565,68.12171508321092,16.09768513
3325,4.791283609,0.094496523,22.8424413,109.2094149,6.778414917,1040.79675,23.32589881,23.38584688,4986752.409,,,,,44.68,,,0.183943796,,,1.397767838,,,89981.0,Kuailin Reservoir,Guangxi,NanNing City,Hengxian,,,0.4118057280887898,,,,12,3.723333333,25.86694632649745,398.4932236769733,,6.0,珠江流域,38.0,西江水系,148.0,左江及郁江干流,0.4901660014798865,47.02451756501254,,
3328,12.7916596,0.10986522,35.48896471,106.0044381,9.431130553,210.0115875,4.794006097,4.899031595,2686396.739,,,,,29.27166667,,,1.56556735,,,1.762164738,,,1389.0,Wangwan Reservoir,Gansu,Pingliang,Jingning County,,,0.5070335845491492,,,,7,4.181666667,25.8671576375013,394.4125707552748,,2.0,黄河流域,54.0,渭河水系,208.0,渭河宝鸡峡以上,1.057885800330612,72.66384763827668,,
3329,12.60603093,0.011708442,24.89703189,99.55855969,14.04834878,1044.323325,17.44291791,17.4796611,13164772.14,,,,,55.12,,,0.245853473,,,0.254520896,,,80613.0,Tianbashan Reservoir,Yunnan,Baoshan City,Changning County,,,0.1317050410837928,,,,12,4.593333333,25.869287926121963,655.2723577035349,,7.0,西南国际河流流域,31.0,怒江、伊洛瓦底江流域,172.0,怒江勐古以下,0.0230075427161407,43.23532167434498,,
3330,5.693621211,0.592333607,30.951724,119.604071,6.856097594,739.602925,20.08138287,20.20380594,4211018.901,,,,,43.57,,,0.240927569,,,12.3,,,78972.0,Erjieling Reservoir,Zhejiang,Huzhou,Changxing County,,,0.6560738340460447,,,,12,3.630833333,25.86996344858059,147.86068113241765,,4.0,长江流域,18.0,太湖流域,115.0,湖西及湖区,3.638940864645863,12.09588929657752,,
3331,9.957027682,0.182846182,24.19306836,116.9624305,7.421866738,1207.841475,23.38034651,23.43783759,12026511.0,,,,,45.04,,,0.874111667,,,3.975561683,,,77066.0,Baijun Reservoir,Guangdong,Chaozhou,Raoping County,,,0.3854294292441769,,,,12,3.753333333,25.870211585386404,954.4194062598732,,6.0,珠江流域,37.0,韩江水系,89.0,韩江白莲以下及粤东诸河,0.3933201753290403,48.81675845568649,,
3333,328.2676068,11.83401799,36.395268,114.305208,4.556251474,440.9826,18.95821962,19.09458577,144760302.7,49.0,1974.0,1.1568627183134694,10.439946213278516,46.3375,5235.0,33.0,214.5870922,91.24255882414894,30.29391046,181.0,Flood control,,393.0,Towushi Reservoir,Hebei,Handan,Cixian,,0.008436571,0.5279398412176982,696.6316441385309,617.803353816064,30.29391046493401,11,4.2125,15.30000019,98254.74673792004,,1.0,海河流域,50.0,子牙河水系,188.0,子牙河山区,1.2507605611851145,321.1063288487718,78.82829032246684,26.50044874
3334,2.961623534,0.124848491,23.49895204,99.98963889,12.98230989,683.9939125,18.74415706,18.770836,2025732.468,,,,,55.75,,,0.233774084,,,4.345497939,,,91826.0,????????????,Yunnan,Lincang,"Shuangjiang Lahu, Wa, Bulang and Dai Autonomous County",,,0.5580818611565608,,,,12,4.645833333,25.876822704619613,52.53945631372781,,7.0,西南国际河流流域,29.0,澜沧江－湄公河流域,19.0,沘江口以下,1.5948217827310105,11.51260007257774,,
3335,148.0823598,0.032425205,31.35689632,116.6806598,6.513741645,1136.62185,19.76064716,19.87648747,168313645.7,,,,,44.04,,,11.4323721,,,0.448903874,,,62815.0,Guankou Reservoir,Anhui,Lu'an,Shucheng County,,1.711034836,0.0659388064387415,297.1890752430048,,,12,3.67,25.868312659278786,6495.018763827617,,4.0,长江流域,16.0,长江干流水系,28.0,巢滁皖及沿江诸河,0.0049834660597622,36.10772904714377,,18.99890215
3338,2.188947343,0.043233982,25.49833749,104.7625265,10.99004115,1281.259087,15.59486313,15.64906697,2804608.674,,,,,50.54,,,0.170871421,,,1.040408049,,,64020.0,Saba Reservoir,Guizhou,Liupanshui City,Pan County,,,0.3870673191924729,,,,12,4.211666667,25.869884433932626,80.39607887734799,,6.0,珠江流域,38.0,西江水系,177.0,南盘江,0.3987929325949314,17.607489161909804,,
3342,0.320439575,0.017113106,24.17749726,117.3649032,6.300186273,1187.914,23.39620041,23.45373738,380654.6573,,,,,44.72,,,0.160059107,,,0.347701124,,,71091.0,Qianling Reservoir,Fujian,Zhangzhou,Pinghe County,,,0.5188667449488822,,,,12,3.726666667,25.869213792167944,11.30745230982164,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,5.0,闽南诸河,1.163003234759173,14.494505687770689,,
3343,184.295113,6.721205539,32.277084,111.864582,6.352953914,1187.914,19.61247506,19.72703501,218926744.9,55.0,1968.0,0.7508417060390673,4.363685799606021,43.29,5316.0,52.0,14.19528547,65.55923679363751,10.00829159,200.0,Flood control,,21920.0,Hongshuihe Reservoir,Hubei,Xiangfan,Xiangzhou District,,0.012054835,0.4884617275522201,417.21146351185865,355.3303284044546,10.008291586257798,12,3.6075,29.70000076,10504.926484599897,,4.0,长江流域,14.0,汉江水系,84.0,丹江口以下干流,0.9118109792394956,24.5786935734474,61.88113510740408,25.86973782
3345,0.704037143,0.207382853,27.99005408,114.4960198,9.523695273,1144.809725,20.78841039,20.89482634,805988.5681,,,,,40.06,,,0.167293095,,,2.248029285,,,90544.0,Mopond Reservoir,Jiangxi,Yichun,Yuanzhou District,,,0.7206346020477908,,,,12,3.338333333,25.860745041546693,51.42490093760778,,4.0,长江流域,20.0,鄱阳湖水系,26.0,赣江峡江以下,6.654033692164775,17.882479215708692,,
3346,54.21900289,0.20100056,36.66787779,112.7804532,4.953729813,178.7446,14.28687923,14.42635044,9691353.984,,,,,39.2475,,,9.041167704,,,2.838532395,,,66977.0,Xuyang Reservoir,Shanxi,Changzhi,Qin County,徐阳水库,0.107165075,0.4227685166194698,224.88551489554544,,,9,4.360833333,25.86380664656075,693.5772426099886,,1.0,海河流域,52.0,漳卫南运河水系,183.0,漳卫河山区,0.5364203627571787,41.84899941799646,,10.17349177
3347,2.28337628,0.104481763,25.40843687,110.7310686,10.26546133,1438.242663,21.85475239,21.94007114,3284049.182,,,,,37.88,,,0.217124208,,,1.587015022,,,75344.0,Yaoguling Reservoir,Guangxi,Guilin,Xing'an County,,,0.4756621928834021,,,,12,3.156666667,25.866881935584992,19.483865078735363,,4.0,长江流域,19.0,洞庭湖水系,134.0,湘江衡阳以上,0.8229527874013021,3.1454990312731583,,
3350,84.97316836,0.615183076,27.97971111,107.012299,9.167478051,1151.77345,18.3098477,18.39870211,97869839.28,,1976.0,0.9912341114194476,6.999164698620685,36.39,,42.5,3.494830407,70.28895259292123,,10.49079027,,0.4,92255.0,Houshuihe Reservoir,Guizhou,Zunyi City,Suiyang County,后水河水库,0.070983662,0.2680846332673968,290.7302468208966,261.6423141105592,6.552689186354232,12,3.0325,21.34354758,1544.1639414807928,,4.0,长江流域,32.0,乌江水系,52.0,思南以上,0.1341597099748858,11.57409929286219,29.087932710337384,17.86243204
3351,2.38871677,0.039604749,25.942917,100.6584386,12.06126751,271.8824375,20.24853583,20.28836541,649450.1379,,,,,57.14,,,0.29636245,,,0.864062785,,,89780.0,Songpingshao Reservoir,Yunnan,Dali Bai Autonomous Prefecture,Binchuan County,,,0.5567402561133871,,,,12,4.761666667,25.86945119638916,71.95904056899137,,4.0,长江流域,21.0,雅砻江水系,49.0,石鼓以下干流,1.5775701036489598,49.31542787901241,,
3353,2.240640472,0.138651454,30.11562003,115.6278597,5.751798441,1030.0776,20.2165921,20.32994751,2308033.56,,,,,43.98,,,0.276689986,,,1.676020386,,,86559.0,Stone Boat Reservoir,Hubei,Huanggang City,Wuxue,,,0.5548626387154347,,,,12,3.665,25.86429010186042,297.1866168191355,,4.0,长江流域,16.0,长江干流水系,28.0,巢滁皖及沿江诸河,1.553756189540548,57.370063314945504,,
3355,25.58677805,0.504618992,27.72404037,119.6047044,12.56287508,1213.101313,20.63293248,20.72833487,31039354.05,,1990.0,1.0507564187545362,6.207976952649097,43.14,,50.7,0.519203053,86.14282661575575,,20.0,,16.0,78649.0,Superscript Reservoir,Zhejiang,Lishui,Jingning She Autonomous County,,0.021472193,0.3879956778333151,247.9310938318515,253.18509212080343,13.271644035773235,12,3.595,24.72258506,82.4827596173623,,5.0,东南沿海诸河流域,34.0,欧江水系,193.0,瓯江温溪以上,0.401924793066294,1.6365533838349822,-5.253998288951948,6.50763193
3357,6.232167953,0.135578683,27.16043564,103.6040326,9.549956876,1102.022662,13.85274997,13.91687625,6867990.318,,,,,49.2,,,0.541085167,,,,,,,,,,,,,,,,,12,4.1,,584.3138319870884,,4.0,长江流域,21.0,雅砻江水系,49.0,石鼓以下干流,,,,
3358,6.455016529,0.175707678,29.02281398,110.6692509,9.688898299,829.8043125,19.69596133,19.79843325,5356400.553,,,,,37.21,,,0.275098767,,,6.56,,,90678.0,Gaojiaxi Reservoir,Hunan,Zhangjiajie,Yongding District,,,0.4795507102061091,,,,12,3.100833333,25.88180395326123,69.79502061141511,,4.0,长江流域,19.0,洞庭湖水系,56.0,沅江浦市镇以下,0.8490088876031149,6.808292902188656,,
3359,15.72532446,0.151241493,23.15527085,109.5746892,7.857837539,1119.5904,23.30752069,23.3705555,17605922.3,,,,,43.06,,,0.730340542,,,1.679899758,,,90123.0,Shiniu Reservoir,Guangxi,Guigang,Gangbei District,,,0.3203539672334693,,,,12,3.588333333,25.863212367824136,1340.2004178638244,,6.0,珠江流域,38.0,西江水系,148.0,左江及郁江干流,0.2221747196836443,51.76430150240601,,
3360,31.90003243,0.052238174,40.5883288,117.6284414,10.01390907,,15.25959966,15.42505189,,,,,,48.834,,,0.981033353,,,0.398441856,,,18415.0,Xiwanzi Reservoir,Hebei,Chengde,Xinglong County,西湾子水库,0.385312162,,,,,9,5.426,25.86637647794941,830.6092112431028,,1.0,海河流域,8.0,滦河水系,162.0,滦河山区,,,,11.2651125
3364,2.119866576,0.321702286,22.5391297,120.3903855,7.84755033,1577.59285,22.19946204,22.26180992,3344286.353,,,,,57.33,,,1.593516603,,,5.46712269,,,78377.0,Fengshan Reservoir,Taiwan,Taiwan,Xiaogang District,,,0.6120040948720871,,,,12,4.7775,25.864475829999733,1301.9147822753916,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,140.0,台澎金马诸河,2.4880228909263864,151.22983766368512,,
3365,9.151072234,0.035093416,25.0845808,103.0182558,13.38351563,1577.59285,16.16727628,16.20215854,14436666.13,,,,,54.2,,,0.174211599,,,0.70024821,,,89022.0,Shajing Dahe Reservoir,Yunnan,Kunming,Guandu District,,,0.20049059476034,,,,12,4.516666667,25.8691478200922,421.2057872275627,,6.0,珠江流域,38.0,西江水系,177.0,南盘江,0.0628841006698168,23.336223835060306,,
3367,18.72612094,0.573758368,29.4684057,106.1302,6.560624344,718.6145625,20.81749445,20.90842349,13456863.21,,,,,36.69,,,2.410257834,,,8.426693342,,,92111.0,Jinpond Reservoir,chongqing,Chongqing (municipal district),Bishan District,,,0.512181714952504,,,,12,3.0575,25.85513411486782,1291.072935921164,,4.0,长江流域,16.0,长江干流水系,207.0,宜宾至宜昌干流,1.102381686310797,46.889438011564806,,
3369,352.6771518,1.014601568,39.9604151,115.6731883,8.698633938,148.9783,15.24834491,15.40519286,52541242.52,,1974.0,1.0924059990387356,5.588597437228016,38.76,,58.5,40.52357693,45.470167029347415,,100.0,,,79198.0,Zhaitang Reservoir,Beijing,Beijing (municipal district),Mentougou District,斋堂水库,0.083528425,0.4235553449089753,282.88906596709813,250.87837335969823,7.18428703622864,9,4.306666667,27.95824521,2333.8032213766214,,1.0,海河流域,46.0,永定河水系,189.0,永定河册田水库至三家店区,0.5398897716519347,26.049402843913512,32.0106926073999,21.98452401
3370,64.16468012,2.546197297,32.42702026,118.3905641,4.086845117,713.078025,19.23963069,19.3616608,45754423.37,,1976.0,0.980484157069289,7.197096086928411,46.58,,40.9,5.913232596,79.22383923625219,,32.44,,,21427.0,Pingyang Reservoir,Anhui,Chuzhou,Laian County,平阳水库,0.016498286,0.5173806495074904,409.90084115254,368.8897381946109,22.720001715161683,12,3.881666667,20.65151587,4917.85579439631,,4.0,长江流域,16.0,长江干流水系,28.0,巢滁皖及沿江诸河,1.1492404451586224,51.93609786240356,41.01110295792904,18.79940629
3371,50.38703127,0.09002849,35.28532553,109.460608,4.80032734,476.912625,14.04540444,14.16845428,24030211.35,,1975.0,,,37.17,,,4.790882043,,,1.397070238,,,76034.0,Tie Niuhe Reservoir,Shaanxi,Weinan,Baishui County,铁牛河水库,0.237059006,0.2374012881074079,202.74440080838397,181.11144160111425,,9,4.13,25.867331682797538,1233.513725771601,,2.0,黄河流域,54.0,渭河水系,131.0,北洛河状头以上,0.0969112080587192,39.29759439465255,21.632959207269693,10.31911393
3374,58.59096317,0.205226496,23.70907837,102.0299993,9.370400784,876.06275,19.74630772,19.78097692,51329360.32,,,,,55.27,,,3.470853908,,,2.837247037,,,91139.0,???????????????,Yunnan,Yuxi,"Yuanjiang Hani, Yi and Dai Autonomous County",,0.08559472,0.2433248030679145,300.06103145318843,,,12,4.605833333,25.86343391253484,790.0240264304891,,7.0,西南国际河流流域,40.0,元江－红河流域,173.0,元江,0.103407910858837,11.697357829935408,,8.093243179
3376,31.13112563,11.58905545,19.4945562,110.3621596,14.39554598,1476.5705,25.38175724,25.40561768,45967301.74,,1965.0,,,51.23,,,1.251538959,,,204.7787737,,,80302.0,Nanfu Reservoir,Hainan,Provincial and county-level administrative units,Ding'an County,南扶水库,0.001226472,0.7180726076704678,692.6819702209045,579.1237074295459,,12,4.269166667,25.73138376254008,1242.7182806510132,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,210.0,海南岛,6.487272951871803,7.629535650427535,113.55826279135864,8.017357228
3377,69.13972582,1.140201455,26.748168,110.879857,8.658737238,701.79015,20.28199915,20.38560725,48521578.55,47.0,1976.0,0.3840830631817151,2.949983626206232,38.12,5628.0,40.0,14.18322676,58.91921159878915,3.862242266,33.0, ,,79529.0,Dashuijiang Reservoir,Hunan,Shaoyang,Xinning County,,0.019758795,0.4517800727118392,514.8428799029733,463.3321918656192,3.862242265599442,12,3.176666667,28.89999962,5701.780931806685,,4.0,长江流域,19.0,洞庭湖水系,83.0,资水冷水江以上,0.6791168506488541,64.58168816915297,51.51068803735416,9.844126263
3378,75.74004523,2.326540453,33.02242303,113.2405731,5.284201833,1013.98195,18.9838675,19.10977918,76799038.76,,1958.0,0.6583294442620227,10.094697238595495,46.72,,20.1,11.03557263,89.99535751668743,,64.92509011,,,36984.0,Huashan Reservoir,Henan,Zhumadian City,Biyang County,华山水库,0.012849811,0.3773173630782581,346.92944060411867,278.8104492349831,30.817794964232696,12,3.893333333,12.12063144,2844.832999266865,,4.0,长江流域,14.0,汉江水系,156.0,唐白河,0.3671808894753848,23.15523477589252,68.11899136913559,12.68735701
